"relevant","tweet_text","tweet_id","humanitarian_label","original_humanitarian_label","event_type","dataset","year","event_name","original_relevant_label"
"","weather craziness. in the mid west..seeing a tornado live is def on the bucket list.","73175065067401200","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","What happened in #Joplin #Imlost?","72679372326313904","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Tornado sirens going off again in Dallas","73202702737346400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Absolutely shameful.  @calahpatty: Two weeks later Congress still has not passed #Joplin aid http://dlvr.it/V98Sm via @opticaldensity #MO","77535010143481696","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","Omg. Its the scary tornado alarm sirens.","73192552706220000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Thx to @quickdeuce!  @LSUwbkb Former Lady Tiger and WNBA guard Temeka Johnson contributing to tornado relief ... http://tmi.me/b9X11","77520866371584000","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Weather in Boston and NYC on Alert After Tornado http://bit.ly/mH3krp  tornado","76214303325306800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @boomeronkissfm: Tornado Warning in Effect for Fulton County NOW.  TORNADO WATCH in effect for the entire kiss fm listening area unti ...","74944887505694704","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","I'm tired and a tornado sneaks up and wakes me up #thatscool","73213065088352096","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Holy canoli - Joplin Missouri has a tornado headed towards it @ 45mph - Oh no :(","73217895978643296","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @supadupaflygirl Just stop!!! :( : @cnnbrk: Joplin, Missouri, where at least 124 died Sunday, under #tornado watch http://t.co/hEbTeMu","73190900175605600","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
"","@fannyseat ~ I will donate a % of future sales of my products to Tornado victim relief funds. I challenge the rest of you as well.","77401842866327504","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","@BarackObama ""These things are beyond our power to control, but that doesn't mean we are powerless in the face of adversity."" in #Joplin","74924150254342000","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Tornado watch for NYC-New England.  Looks like God has had enough of Sarah Palin's bus tour.","76003875840204800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @stuffspannsays: ""It was a long, historic, tragic tornado season that we will never, ever forget."" #alwx #WeAreAlabama","73955230382956400","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @MauriceAmir: Tornado Today ? Shine 2 Marrow. lol Thats Cleveland For That Ass.","73538415488012096","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @BreakingNews: Tornado touches down near Billings, MT; warning sirens sounding - Billings Gazette http://bit.ly/jz4iwI","77997699194044400","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","As organizations and first responders take advantage of the first sunny days since the tornado hit to comb... http://fb.me/Vo9PpTg6	Wed May 25 20:51:04 AST 2011	&lt;a href=http://www.facebook.com/twitter"" rel=""nofollow""&gt;Facebook&lt;/a&gt;","73445996343984000","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Tornado Warning Issued In Northern California - News Story - KTVU San Francisco http://t.co/MWnfZdX via @AddThis","76094950118391808","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","One week later, services trickle in for tornado victims - Minnesota Public Radio: KSTP.comOne week later, servic... http://bit.ly/llsC2b","75138870592798704","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @spann: Tornado warning in effect for Joplin, MO","73213161079193600","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","#UCity Residents Can Help Joplin Tornado Victims - University City, MO Patch http://t.co/41pD9WJ #STL","73782934473146304","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","A tornado touched down in California!!","73918238412640096","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","Careful!  @ARC_FemaRegion1: Heading to @femaregion1 RRCC to support MA #tornado response.  Getting handle on size & scope at first light.","76243549456314304","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
""," @kgh23: An update on the #Joplin #tornado and the #dental practices it affected in today's industry news update ... http://bit.ly/iDKN4m","72731499006398400","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
""," @garytx:  @spotternetwork: 12:13AM CDT Tor&lt;-Evnt 0 miles WNW of Ozark, AR-Tornado reported on the ground near Ozark by storm spo ...","73255801749372800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"",". @Sprint is waiving late, overage, and roaming fees for #Joplin residents. http://j.mp/iBEIUZ Thank you! #gooddeed","73857259045797696","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","Thankful we have thunder & lightning w/o tornados today. Our thoughts & prayers are with the folks in #Joplin today.","73054282349424608","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Stop! Too many hashtags  @cnnbrk: In #tornado-hit #Joplin, #Obama vows: We will be with you every step of the way http://on.cnn.com/mOuxdv","74953568293105600","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
""," @The_TwitPicster: Man I don't fuck wit tornado.","74965813408440304","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","Missing List in Joplin Tornado Drops to 156: Ninety of the people unaccounted for after the Joplin, Mo., tornado... http://bit.ly/jH9dl1","74209988796616704","People missing, found or seen","","storm","ISCRAM2013","2011","2011 Joplin tornado","People missing, found or seen"
""," @stefanieneves: So it was 42 degrees today and now there's a tornado warning up north/prob in the gta soon? #fiomothernature","78604626747854800","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","I guess I better go find a stream... tornado warning for Monroe county...","74953343600050000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @springfieldNL: Crowds are lining the streets in support of #Joplin; an officer has confirmed tear gas was used on protesters - http: ...","74907061003096000","Information source","","storm","ISCRAM2013","2011","2011 Joplin tornado","Information source"
"","Strong storms coming in this afternoon, too. Tornado watch till 8 issued here in Maine, which is very unusual.","75991278105526208","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @kevinaudio: To help #Joplin tornado victims, others: text REDCROSS to 90999 to donate $10; donate online redcross.org Please ","72723332583264096","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
"","#ATFU  @ORGNL: Tornado Alley aint fucking around, weatherally and musically","76100594628173696","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @weatherchannel: Wish we didn't have to write this....another multi-day #tornado outbreak is looming.  The ingredients and forecast:  ...","72759264548093904","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @KTVB: SEVERE WEATHER ALE: Tornado watches in effect for three Idaho counties:  http://bit.ly/1v5xG","77837006880784304","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","@I_am_Serenity tornado on the ground. Western side of KC","73426692772868000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Indeed!!  @zarco66: Yay!  @MegNil: On our way to the Lake and passed a 53 foot @zarco66 trailer for the Joplin Tornado Relief! Amazing!!","74156869102473200","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
""," @Jobu_Lives: Tribe survives #rapture and #tornado and now we have to look at Youkilus batting stance? Jobu gonna need more rum #batma ...","72813034430672800","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
"","anyone in the Livingston County, please be careful we are under a Tornado Warning!  Sirens are going on around Briarwood Mall! #BadWeather","74949329005191104","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tornado count as of May 29, 2010: 437. Tornado count as of May 29, 2011: 960. Difference: 523.","74934242378924000","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","We didn't get hit by a #tornado, but now we all have to get back to work and stop staring at the radar. #editing","73421313250832304","Unknown","","storm","ISCRAM2013","2011","2011 Joplin tornado","Unknown"
""," @DFWscanner: Tornado is now reported near the Park Cities/Preston Hollow area.","73202696999534400","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Tornado warning has been re-issued for Washington County.","73252217657900896","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Uh oh the tornado is lurkin","73477413295751104","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Hope all the #JoplinTornado are safe and sound(: and Sorry for any loses &lt;3","72873031793508304","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","I pull my head out of writing in seclusion to discover NYC is now under a tornado watch. Can't I leave you people alone for a minute?","76057345389633504","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","Aid for Joplin tornado victims being solicited http://bit.ly/mEs6IQ","78497774936662000","Donations of money, goods or services","","storm","ISCRAM2013","2011","2011 Joplin tornado","Donations of money, goods or services"
""," @the33news: Tornado warning issued for following counties: Collin, Cooke, Dallas, Denton, Grayson, Parker, Tarrant, Wise","73194544438591296","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
""," @shanamama9197: #Tornado touchdown in Irving, TX","73202439058235200","Caution and advice","","storm","ISCRAM2013","2011","2011 Joplin tornado","Caution and advice"
"","http://t.co/RHhCE8B via @Joplin #Tornado Tragedy: Hole in the Heart of Missouri Town","73279475827212096","Casualties and damage","","storm","ISCRAM2013","2011","2011 Joplin tornado","Casualties and damage"
