"tweet_text","humanitarian_label"
"RT @TheresaAgonia: Kudos to the @CityofPawtucket and @CityofEastProv who sent items our way! #HurricaneHarvey https://t.co/vlWwfvgLUD","rescue_volunteering_or_donation_effort"
"#sun out #hurricaneharvey killed himself already","not_humanitarian"
"RT @GlobalEdmonton: Fort McMurray wildfire: Red Cross gives $50M, Alberta gives $100M in emergency funding @ChalmersErin has the details ht","rescue_volunteering_or_donation_effort"
"RT @CBCNews: Texas residents save their beloved pets from Harvey's wrath https://t.co/qrPu7oMoii https://t.co/7peQjrN8Xq","unknown_or_unclassified"
"If you can please help #GiveLove #SpreadKindness  #CaliforniaWildfires","sympathy_and_support"
"Donë█¬t rush to Nepal to help. Read this first | Claire Bennett http://t.co/aGHRngjLYO","displaced_people_and_evacuations"
"#hagupit #philippines #typhoon #hit #boracay #latest #updates #live ... Updating everyone from BORACAY https://t.co/wulXmk1jNj","not_related_or_irrelevant"
"Rob, wish all the badness to mara largo and all his other properties in PB County, but dude theres lots of us #Resisters out here and are scared shitless, gas running out, water running out, food running out and we dont really know where its gonna hit","other_relevant_information"
"@g8torgrrl @NYDailyNews yep. Plus a major aftershock today.","rescue_volunteering_or_donation_effort"
"Absolutely amazing. The generosity in CNY is so wonderful and heartwarming! Thanks to those who called in and gave what they could! We raised over $37,000 for #Florence relief!","rescue_volunteering_or_donation_effort"
"#WorldNews Hurricane Maria destroys homes, triggers flooding in Puerto Rico - Economic Ti","infrastructure_and_utility_damage"
"@WeHeartTammin  @ArgentinaCheryl  Are you kittens still alive? α__8","not_related_or_irrelevant"
"@TeezySoSkep Yeeeeoooo 😭😭 @_hoejabi @rairaaxo","not_related_or_irrelevant"
"Ya Allah rehm !! May Allah keep everyone in His protection ameen. #earthquake #mirpur","sympathy_and_support"
"D314 worked together today to donate over $1,000 in supplies to our first responders! #HurricaneIrma @CCasarez1 @FineganShanna","rescue_volunteering_or_donation_effort"
"Got Me Some P☆us☆sy @drmikemurdock Ill wait ◄ Proverbs 9:17 ► Stolen water is sweet; food eaten in secret is delicious I AmBATMAN @JohnLegere Cc: @realDonaldTrump ὞3 F《U》CK with me AGAIN..!! I Am M—A—G—reater—A—ss὇Fhole than any ANTICHRIST that AMERIcan COME","not_humanitarian"
"Hurricane Harvey Creek Flood Toll Road And Highway-Vlog# 3:  via @YouTube","other_relevant_information"
"Two days after the fire there 76 dead people so far. 76 lost souls. Kids, babies, families, adults. All of them are gone forever.. Injured people everywhere. Please whoever is in Athens get them some help. They need it more than anyone right now. #greece ὢA","injured_or_dead_people"
"The official death toll from Harvey is at 15 people. Houston officials are worried there could be MANY more. Trumps boasting about crowds.","injured_or_dead_people"
"#KeralaFloods | Supreme Court asks Kerala to take appropriate steps while releasing water at Mullaperiyar dam so that people are not affected. #KeralaSOS Read:","other_relevant_information"
"The handbook includes an explanation of techniques for constructing earthquake-resistant structures and information about what to do when a disaster strikes.","requests_or_needs"
"#Typhoon Hagupit bears down on Philippines - BBC News http://t.co/MCYCNvGeSv","other_relevant_information"
"25 years after #HurricaneAndrew Janice huddled in a restroom again, waiting for #Irma to pass. Read her story at… https://t.co/lP3WxmXjfH","unknown_or_unclassified"
"Thoughts &amp; prayers to those in the path of #HurricaneIrma. Go to  for safety tips &amp; follow @fema to stay informed!","sympathy_and_support"
"15 Stark Videos Expose Reality Of California Wildfires https://t.co/mu0sjQHRyK https://t.co/cee6YB5P6Z","unknown_or_unclassified"
"Trending: The Walt Disney Company has made an initial $500,000 donation to aid California wildfires relief efforts -","rescue_volunteering_or_donation_effort"
"RT @airnewsalerts: 19 killed, 300 injured as 5.8 magnitude #earthquake hits Pakistan","injured_or_dead_people"
"I am a manager at a non-profit - don't have technical skills , but can coordinate efforts if needed . I also just want to be of service in any way - i can walk a zillion stairs to deliver food , help with food prep , etc . No special skills that are relevant to Sandy clean-up .","sympathy_and_support"
"So far, at least 10 lives lost due to #HurricaneMaria in #PuertoRico alone, over 15,000 in shelters","injured_or_dead_people"
"Cook . Distribute food clothing whatever . Have car","rescue_volunteering_or_donation_effort"
"Dhiraagu Prepaid &amp; Postpaid customers can make free calls to all mobiles and landlines in #Nepal till 29 April 2015.  #NepalEarthquake","other_relevant_information"
"STOP MISSING YOUR loved ones #nepal earthquack...visit this.","not_related_or_irrelevant"
"Reliable fund I TRUST SHARE&amp;DONATE #Nepal  Fund:Prabal Gurung&amp;Shikshya Foundation  https://t.co/xNCcYGGEQd http://t.co/bhcnBNxmfJ","displaced_people_and_evacuations"
"With at least 640 separate outbreaks reported, the fires have already destroyed 10 times the surface area which went up in flames last year.","not_humanitarian"
"Thoughts and prayers are with the city of Houston during this difficult time. #HurricaneHarvey #HoustonStrong","sympathy_and_support"
"Before 6 p.m. Sunday when supply of electricity was resumed on the Chenzhou section of the Beijing-Guangzhou railway, train service providers were forced to switch to internal-combustion engines for traction when trains reached Chenzhou.","not_humanitarian"
"We are food people. We serve up our love to Puerto Rico. #LALovesPR #ForPR #PorPR #PuertoRico #HurricaneMaria #HurricaneIrma @UNIDOSxPR","other_relevant_information"
"Donate at HUFCOR, 2101 Kennedy Road.","rescue_volunteering_or_donation_effort"
"You never know what's round corner as Good friend was flying to Nepal to work and I was close to Taxi that crashed mounting pavement #fate","not_related_or_irrelevant"
"I liked a @YouTube video  IRMA / 8 Million lose power / Homes - Crops underwater / Gators / Debris Everywhere","infrastructure_and_utility_damage"
"@sandp_m4 @abpnewstv media chupi sad ke betha he jab bapuji ke sadak bari huie. #सत्यमेव_जयते","not_related_or_irrelevant"
"Typhoon tears into disaster-weary Philippines http://t.co/NpgftUNigk via @AJEnglish","other_relevant_information"
"At 10:30 AM EDT, Hubbardston [Worcester Co, MA] AMATEUR RADIO reports FLASH FLOOD. WEST BRANCH OF WARE RIVER IS OUT OF ITS BANKS FLOODING BRIGHAM STREET.","other_relevant_information"
"Sec. Wyman &amp; @AGOWA Ferguson remind all to watch for scam artists exploiting Hurricane Harvey relief efforts. Tips:","rescue_volunteering_or_donation_effort"
"This is for those who ὄ9Gave less fund relief ὄ9 Denying the donations coming from other countries ὄ9 Denying UN aids ὄ9 making Photoshop claims ὄ9 Siphoning off donation money ὄ9asking people not to donate ὄ9 Rejoicing in our greif #KeralaFloods #KeralaFloodRelief #Donate4Kerala","rescue_volunteering_or_donation_effort"
"I know mfs in Florida are mad , after buying up all them foods n shit ὢDὢ9","not_humanitarian"
"7.8 magnitude earthquake kills 41 in Ecuador; death toll expected to rise","injured_or_dead_people"
"HAPPENING NOW: Residents feeling the effect of storm surge as Hurricane Dorian arrives in the Bahamas. Flooding already at Euluthera Grand Bahama. #Dorian2019 @EagleNews @EagleNewsUSA","other_relevant_information"
"People wade across a flooded street while Hurricane Matthew passes through Port-au-Prince, Haiti. Published on 4 October 2016. Photo cred","other_relevant_information"
"Now we have a President who wants to oversee distribution of food aid that was donated by Zimbabweans. To him it’s a political tool. Why should the victims of #CycloneIdai sleep another day without getting the food that’s already in the area. Are we going to politicize this?","rescue_volunteering_or_donation_effort"
"Wish my father is safe, praying for their safety. #RubyPH  Start The DARREN ESPANTO MYXInvasion DARREN's SoloAlbum Launch At PICC -Ricsë¬┤","not_related_or_irrelevant"
"RT @SMCDSB: Pray for all those affected by the wildfire in Fort McMurray. Donate to the Red Cross to help! #ymmfire #ABfire","sympathy_and_support"
"Tremendously big and tremendously wet — tremendous amounts of water,” @realDonaldTrump","not_humanitarian"
"RT @RedCrossAU: Over 2,800 people in evacuation centres after #TCPam. Our appeal to provide humanitarian aid: http://t.co/fOdlerEpsL","displaced_people_and_evacuations"
"The major flooding with Odile for US will be west of Kathleens which hit so cal, sw arizona. Did 160 million damage","infrastructure_and_utility_damage"
"gusty winds. ç_í0 #RubyPH","not_related_or_irrelevant"
"Chipotle Restaurants in Sacramento to Donate Proceeds to Fire... https://t.co/Q5vhrRfBAB via @FOX40 https://t.co/NeHa2r3QuO","unknown_or_unclassified"
"Second, the increased cost of imported food will drive up demand for locally produced food, already in short supply due to the drought, in markets across Afghanistan.","other_relevant_information"
"Powerful 7.9-magnitude earthquake rocks Nepal, killing at least 94 http://t.co/s9SoFnfhTL äα_╡ä█_╡_ß @WSJ","injured_or_dead_people"
"God bless everyone  https://t.co/wHsyiKH35Z","not_related_or_irrelevant"
"RT @MikeHamernik: #hurricaneodile RT @SSinArkansas: Hotel shuttle van overturned. #odile #cabo http://t.co/ZjPdxnr28O","infrastructure_and_utility_damage"
"Message on behalf of IMA Kerala If there is shortage of doctors in any of the relief/ medical camps or shortage of medical supply, please contact IMA Helpline: 0471 2741166 or 9846550222 #keralafloods #keralafloodrelief","requests_or_needs"
"Pakistan Association Dubai is sending Relief Supplies to Kerala #KeralaFloods2018 #KeralaFloods #PakInd #IndoPak @pipfpdindia @ipfc @aaghazedosti @amankiasha_1","rescue_volunteering_or_donation_effort"
"Please show some compassion and generosity to the hurricane victims. They need our help! ❤️","requests_or_needs"
"Caribbean Tourism Organization Hurricane Irma progress report","other_relevant_information"
"#dsk AM update for day 10. I think the exercise is starting to pay off. Down 2 lb since the start of program. I don’t think this is much water weight as I was already #keto when I","not_humanitarian"
"@Rosie The others were merely an inconvenience some where he had to visit and toss paper towels at disaster victims. Dorian is barreling towards FL to maybe impact his property. That’s why the Narcissist in Chief remembers this one.","other_relevant_information"
"We are in la Gonave. Ten days After this desaster we have needs, we are afraid to sleep in our house. We need food, water, medecine. please thinks to la gonave.","affected_individuals"
"RT @jaylorsavage: It will be unethical to be happy on social media during the days when our fellow Filipinos are experiencing calamity #Rub…","sympathy_and_support"
"Over 865,000 people have been affected by #CycloneIdai in Malawi. @undpmalawi is providing US$500,000 toward early recovery to assist affected communities, made possible with aid from our Emergency fund financed by ἞9἟0἞9἞A἟1἟A ἟3἟4἟5἟9἟0἟7἟8἟0἟8἞A἞8἞D:","rescue_volunteering_or_donation_effort"
"@SarahPalinUSA It was Hurricane Hagupit hitting the Philippines causing the liberal losses, says Whitehouse Valerie Jarrett.","rescue_volunteering_or_donation_effort"
"BBC News - Mexico earthquake: Why did only some buildings collapse?","infrastructure_and_utility_damage"
"God is good all the timeë≈¥òⁿÅç__F#RubyPH","not_related_or_irrelevant"
"More than 350 roads closed by Hurricane Florence flooding","infrastructure_and_utility_damage"
"7.8 Earthquake Rocks Ecuador, Killing Hundreds: The strongest earthquake to hit Ecuador in decades   #USA #News","injured_or_dead_people"
"Important thread ὄ7ὄ7ὄ7(describing conditions in the United States of America)","other_relevant_information"
"What is the government intend to do for the people who lost their passport and ID cards","rescue_volunteering_or_donation_effort"
